235.511,139.861,77.4439,214.486,126.852,74.3068,253.792,168.965,99.3044
224.777,128.499,68.6509,201.048,116.907,66.2403,251.531,154.348,87.2772
232.617,135.974,71.2513,210.337,123.196,68.7164,253.555,163.576,90.9584
238.054,141.596,78.3321,213.377,125.849,73.7481,253.698,168.5,98.778
224.983,128.828,68.8806,201.306,117.257,66.3562,251.414,154.93,87.5024
233.404,137.146,71.9065,211.398,124.275,69.1772,253.46,165.271,91.578
237.78,141.425,78.2164,213.19,125.637,73.6637,253.599,168.409,98.994
224.875,128.83,68.6994,201.217,117.1,66.3353,250.925,154.768,87.1984
236.936,139.532,73.058,210.944,123.426,68.7753,253.185,164.726,91.2544
237.64,141.255,78.2537,212.795,125.722,73.7103,253.492,168.132,98.5716
225.452,129.28,68.7969,201.394,117.539,66.5552,251.061,155.45,87.1032
234.542,138.411,72.551,211.933,124.768,69.4339,253.355,165.5,91.5464
237.467,141.029,78.0385,212.035,125.24,73.4794,253.466,167.917,98.3244
225.564,129.282,68.7146,200.969,117.345,66.1702,250.686,154.694,86.8248
234.998,138.508,72.7703,211.937,124.808,69.4914,253.217,164.366,91.2824
234.31,138.687,76.9728,211.715,125.472,73.4782,253.316,165.243,97.2136
225.701,129.13,68.7633,201.07,117.107,66.2688,250.538,152.805,86.0364
235.221,138.509,72.713,212.702,124.992,69.7718,253.43,164.098,91.4952
233.871,137.571,76.4278,210.959,124.573,72.9879,253.116,163.264,96.176
225.566,128.552,68.4717,200.704,116.431,65.9202,250.307,151.808,85.6952
235.279,138.271,72.7077,212.432,124.774,69.6739,253.307,163.495,91.468
233.467,137.013,76.0232,209.932,123.966,72.6074,252.858,162.505,95.7588
225.778,128.787,68.443,201.132,116.635,66.0452,250.18,151.925,85.7088
235.359,138.426,72.907,212.706,124.998,69.8789,253.46,164.074,91.762
232.762,136.433,75.6601,209.33,123.482,72.4383,252.842,162.027,95.7
225.375,128.464,68.1942,200.631,116.423,65.7203,250.108,151.683,85.3256
235.567,138.666,73.0646,212.519,124.983,69.9889,253.085,163.449,91.3024
235.452,137.975,76.3345,208.497,122.731,72.1264,252.743,162.255,95.1792
225.83,128.923,68.5243,201.091,116.929,66.016,250.312,152.835,85.6064
238.903,141.17,74.3892,212.862,124.781,69.9954,253.159,164.825,91.8792
235.096,137.546,76.0604,208.05,122.18,71.7846,252.55,161.996,94.6892
229.02,130.682,69.1629,200.489,116.257,65.6545,249.951,152.834,85.6824
239.045,141.531,74.6645,213.24,125.181,70.2597,253.346,165.966,92.4484
234.954,137.384,75.8359,207.658,121.991,71.5494,252.414,161.662,94.5984
226.68,129.598,68.797,201.396,117.171,65.9794,250.181,153.475,85.7912
236.933,140.182,74.0272,213.782,126.003,70.4617,253.297,165.6,92.5816
231.757,135.202,74.6129,207.557,122.28,71.3446,252.538,161.546,94.1872
226.805,129.586,68.5907,201.421,117.087,65.8444,250.424,153.763,85.8008
237.246,140.626,74.153,214.079,126.214,70.6883,253.333,166.254,92.832
231.498,135.042,74.3661,207.279,122.039,70.9283,252.481,161.307,94.0512
226.994,129.86,68.7067,201.802,117.41,65.9374,250.445,154.324,85.81
237.18,140.857,74.3543,215.032,126.965,71.1067,253.55,167.847,93.8648
230.798,134.46,73.8352,207.027,122.04,70.8942,252.355,161.105,93.5552
226.583,129.849,68.403,202.017,117.577,65.8228,250.518,154.53,85.9196
237.009,141.009,74.4556,215.395,127.267,71.2417,253.631,168.432,94.1164
233.433,135.927,74.5179,206.659,121.199,70.5619,252.308,161.392,93.5272
230.131,131.912,69.6743,202.201,117.439,65.93,250.675,155.688,86.42
239.814,143.148,75.5661,215.794,126.878,71.2688,253.638,169.507,94.5464
233.031,135.641,74.2501,206.199,121.13,70.3235,252.228,161.19,93.4248
229.972,131.932,69.4496,202.189,117.472,65.8036,250.778,155.586,86.4116
240.115,143.414,75.751,216.255,127.198,71.5327,253.634,169.888,94.8104
233.106,135.784,74.2056,206.191,121.181,70.1032,252.248,161.598,93.3388
230.778,132.72,69.8028,202.802,118.129,66.0988,250.906,156.813,86.9356
240.484,144.228,76.2682,216.644,127.724,71.7166,253.664,170.956,95.3884
232.995,135.622,74.0636,205.33,120.554,69.885,251.534,160.34,92.2032
227.888,131.136,68.9371,203.194,118.646,66.2101,250.893,156.101,86.7164
238.09,142.339,75.4488,216.537,128.327,71.8302,253.672,169.342,95.1332
229.728,133.337,72.8027,205.866,120.988,69.7774,251.928,158.916,91.7352
228.103,131.02,69.0731,203.43,118.669,66.295,250.935,154.857,86.342
238.026,141.906,75.4694,216.926,128.058,72.0248,253.721,168.237,94.7644
229,132.191,72.2774,205.12,120.212,69.4893,251.707,157.471,91.1496
227.775,130.397,68.5842,203.438,118.18,66.17,250.857,154.182,85.8468
237.962,141.489,75.4515,217.124,127.867,72.1874,253.672,167.952,94.9928
228.515,131.628,71.8762,205.145,120.072,69.3159,251.797,157.125,90.8696
227.908,130.45,68.8891,203.821,118.392,66.3071,251.168,154.656,86.1528
240.583,143.246,76.4979,217.121,127.48,72.032,253.751,168.754,95.3784
231.147,132.884,72.6164,203.855,118.846,68.7192,251.192,156.218,90.2628
230.946,132.08,69.4547,203.504,117.874,66.0846,251.016,155.034,86.2408
240.543,143.332,76.7146,217.415,127.633,72.3022,253.732,169.069,95.7684
231.006,132.91,72.243,204.04,119.022,68.8043,251.087,156.782,90.0296
231.193,132.834,69.9012,203.876,118.541,66.0598,251.266,156.187,86.6764
240.691,143.799,76.8522,217.412,127.83,72.4673,253.708,169.641,96.178
230.715,132.684,72.2861,203.495,118.586,68.3919,250.922,156.483,90.1408
231.751,133.064,69.9306,204.015,118.577,66.4105,251.209,156.278,86.8488
240.948,144.098,77.1848,217.389,127.93,72.6076,253.697,170.205,96.212
230.965,132.81,72.1661,203.34,118.575,68.3961,251.074,156.781,89.7044
232.289,133.68,70.2714,204.271,118.789,66.4341,251.542,157.133,86.9592
241.166,144.385,77.6274,217.6,128.044,72.8356,253.83,170.397,96.7136
227.541,130.902,71.1342,203.254,118.93,68.2621,251.342,156.265,89.45
229.172,131.954,69.2565,204.65,119.498,66.5292,251.712,156.962,86.9244
241.041,144.456,77.5775,217.315,128.047,72.9808,253.79,170.649,96.9904
230.61,132.511,71.8422,202.261,118.146,67.8073,251.321,156.586,89.3224
232.701,134.231,70.3309,204.541,119.197,66.4724,251.85,158.031,87.3628
241.059,144.522,77.7901,217.036,127.944,72.9388,253.768,170.037,96.73
229.82,131.965,71.6019,201.747,117.721,67.616,251.192,156.146,89.256
232.411,134.037,70.4109,204.776,119.205,66.4242,251.759,158.166,87.4888
240.701,144.407,77.6525,217.245,128.25,73.212,253.81,171.084,97.3796
229.722,131.939,71.3209,201.941,117.89,67.7059,251.126,156.21,89.0244
232.791,134.588,70.5635,205.196,119.675,66.6753,252.08,158.954,87.832
240.951,144.378,77.9152,216.848,128.123,73.3502,253.778,170.806,97.3856
229.4,131.728,71.2365,201.394,117.776,67.4599,251.12,156.262,88.8436
233.137,134.919,70.6556,205.256,120.01,66.8177,252.044,159.49,88.068
241.069,144.884,78.4118,216.988,128.429,73.5086,253.695,171.254,97.6748
229.588,132.024,71.1037,201.753,117.989,67.4699,251.178,156.823,89.0332
233.62,135.629,70.9893,205.977,120.671,67.1714,252.24,160.627,88.592
241.116,145.003,78.5929,217.286,128.724,73.8789,253.746,171.456,98.2932
229.439,131.754,71.1055,201.613,117.899,67.3407,250.865,155.923,88.806
233.851,135.653,71.2129,206.407,120.83,67.2442,252.091,159.059,88.2236
240.972,144.457,78.617,216.992,128.318,73.92,253.66,168.915,97.2064
229.355,131.337,70.9007,201.513,117.524,67.1732,250.556,153.986,87.8908
234.274,135.485,71.0919,206.59,120.594,67.0853,251.937,157.933,87.4844
240.699,143.771,78.77,217.263,128.188,74.0227,253.704,168.574,97.7136
228.756,130.394,70.3169,201.013,116.841,66.9501,250.256,152.596,87.1472
234.102,135.065,70.9318,206.782,120.563,67.1067,252.052,157.522,87.4884
240.506,143.254,78.443,216.883,127.817,73.933,253.673,168.289,97.6004
228.537,130.19,70.3945,201.284,116.928,66.8261,250.726,153.081,87.2876
234.386,135.342,71.1769,207.424,120.927,67.3384,252.17,158.576,88.0072
240.211,142.692,78.524,216.033,127.314,74.0424,253.627,167.505,97.516
228.107,129.659,70.0281,200.589,116.335,66.5696,249.818,151.77,86.5872
234.464,135.439,71.1112,207.328,120.718,67.3054,251.824,158.02,87.356
240.018,142.66,78.6102,216.016,127.356,74.0955,253.636,167.557,97.7088
228.343,129.955,70.0818,200.82,116.544,66.4464,249.978,152.351,86.3844
234.786,135.95,71.3719,208.218,121.45,67.5846,252.579,159.484,88.1648
239.705,142.441,78.5589,215.519,127.144,74.067,253.63,167.231,97.3752
228.012,129.797,69.9914,200.828,116.582,66.6134,250.468,152.572,86.7172
235.069,136.209,71.4679,208.374,121.559,67.6547,252.462,159.561,88.31
239.652,142.269,78.6501,215.485,127.193,74.1227,253.629,167.849,97.902
228.328,130.039,69.8428,200.833,116.611,66.5911,250.385,152.92,86.3444
235.832,136.871,72.0296,208.906,121.974,67.8924,252.572,160.361,88.622
239.606,142.18,78.8493,214.713,126.667,73.961,253.462,166.77,97.3844
228.381,129.825,69.8355,200.358,116.415,66.0795,250.294,152.501,86.418
236.068,137.158,72.1021,208.87,121.953,67.9954,252.485,160.623,88.68
236.886,140.181,77.5667,214.437,127.072,74.1315,253.372,166.708,96.9472
225.405,128.215,68.949,200.525,116.827,66.3135,249.636,152.03,85.504
233.475,135.872,71.4374,209.879,123.124,68.3451,252.649,161.415,89.074
236.328,139.763,77.4953,213.781,126.781,73.8641,253.268,166.449,97.2084
225.259,128.288,68.6084,200.214,116.733,66.2451,249.552,151.779,85.4956
233.479,135.958,71.3587,209.816,123.274,68.6067,252.684,161.48,89.0404
238.685,141.126,78.4237,212.877,125.678,73.4406,253.075,165.907,96.9116
224.838,128.172,68.6982,200.582,116.953,66.1558,250.211,153.011,85.9676
233.805,136.52,71.7723,210.326,123.781,68.6591,252.722,162.331,89.5852
238.3,140.931,78.3009,212.101,125.393,73.5543,253.001,165.876,96.776
224.76,128.133,68.4735,200.515,116.943,66.0371,250.068,152.812,85.5256
234.118,136.881,71.9512,210.425,124.178,68.8571,252.772,162.739,89.8532
235.333,138.87,77.1617,212.115,126.14,73.5346,253.129,165.722,96.5268
225.65,128.709,68.795,200.295,117.035,65.9485,249.632,153.026,85.7412
234.622,137.523,72.258,210.928,124.524,69.058,252.997,163.842,90.2636
235.061,138.631,77.0166,211.613,125.748,73.6164,253.036,165.368,96.6968
225.563,128.656,68.5268,200.042,116.972,66.0056,249.516,152.442,84.8976
234.979,137.634,72.3543,211.013,124.619,69.1408,252.969,162.697,89.7528
234.788,138.169,76.8481,210.995,125.299,73.2563,252.86,162.955,95.1712
225.887,128.391,68.5559,200.236,116.846,65.8901,249.364,150.416,84.2996
235.514,137.589,72.5234,211.571,124.579,69.4107,253.047,161.376,89.4592
234.132,136.846,76.3737,210.185,124.341,72.8251,252.655,160.905,94.55
225.273,127.6,68.1277,200.359,116.391,65.8409,249.586,150.26,84.1812
235.459,137.127,72.4448,211.94,124.449,69.1489,252.987,161.166,89.2404
233.646,136.025,75.8083,209.991,123.827,72.5564,252.666,160.679,94.0696
225.36,127.516,68.1454,200.874,116.573,65.8115,250.108,150.93,84.3964
235.4,137.109,72.4945,212.654,124.829,69.4205,253.101,162.098,89.992
232.671,135.013,75.1756,209.337,123.392,72.3852,252.487,160.17,93.3728
225.025,127.059,67.7574,200.634,116.401,65.5051,249.238,149.921,83.948
235.288,137.299,72.6138,213.038,125.114,69.8087,253.129,162.363,90.2284
232.086,134.596,74.9857,209.139,123.344,72.0225,252.322,160.05,93.4064
224.962,127.392,67.8496,201.112,116.771,65.7296,249.579,150.828,84.1872
235.493,137.669,72.991,213.617,125.668,70.0404,253.215,163.576,90.6764
231.422,134.094,74.4973,208.411,122.854,71.8305,252.203,159.865,93.0384
224.997,127.441,67.7643,200.915,116.692,65.6487,249.248,150.52,83.8572
236.07,138.124,73.0607,214.029,125.917,70.0466,253.193,163.675,91.0216
231.373,133.915,74.2286,207.969,122.556,71.1115,251.941,159.204,92.7676
225.608,127.875,67.9379,201.533,117.192,65.821,250.025,151.924,84.5428
236.193,138.516,73.3769,214.184,126.06,70.1892,253.339,164.358,91.1348
231.212,133.512,73.9466,207.202,122.067,71.0169,251.765,158.784,92.45
225.72,128.016,68.0234,201.488,117.043,65.5494,250.03,151.922,84.5912
236.783,138.923,73.5583,214.476,126.31,70.5241,253.196,164.735,91.5376
230.873,133.397,73.8972,207.321,122.042,70.8073,251.732,159.023,91.962
226.146,128.358,68.0388,201.926,117.483,65.6535,250.219,152.885,84.8196
236.832,139.245,73.7868,214.975,126.794,70.9191,253.362,165.432,91.9844
230.082,132.799,73.2291,206.56,121.747,70.4907,251.555,158.485,91.522
225.624,128.082,67.8494,201.802,117.417,65.6753,250.074,152.818,84.5936
236.71,139.409,73.8861,215.172,127.061,70.7862,253.356,165.674,92.1876
229.583,132.53,72.8627,206.337,121.567,70.3128,251.436,158.26,91.238
225.958,128.671,68.0599,202.222,118.006,65.8745,250.227,153.455,85.0608
236.704,139.612,74.1322,215.712,127.394,71.2069,253.292,166.274,92.6284
229.015,132.179,72.4957,205.967,121.239,70.1837,251.316,158.211,91.0052
225.852,128.657,67.9308,202.352,118.002,65.8075,250.138,153.676,84.8692
236.982,139.907,74.1812,215.791,127.728,71.1429,253.365,166.906,92.8904
228.757,131.967,72.3089,205.435,121.194,69.8029,251.378,158.204,90.8932
226.601,129.253,68.2855,202.721,118.375,65.9413,250.479,154.534,85.286
237.394,140.589,74.6371,216.053,127.982,71.6591,253.344,167.944,93.3988
228.555,131.743,72.1019,204.847,120.752,69.5204,251.137,157.808,90.6208
226.861,129.334,68.251,202.674,118.32,65.7992,250.3,154.101,85.2348
237.562,140.289,74.5388,215.625,127.62,71.5731,253.288,165.846,92.8016
228.736,131.397,71.9595,204.593,120.277,69.3017,250.756,155.78,89.694
227.379,129.676,68.3638,202.864,118.419,65.9736,250.162,153.138,84.7188
237.804,140.385,75.02,216.841,128.213,72.0608,253.548,166.284,93.396
228.065,130.632,71.5287,204.308,119.698,68.789,250.545,154.467,88.6572
227.309,129.231,68.279,202.853,118.1,65.7632,250.144,152.119,84.2928
237.794,140.071,74.9469,216.72,127.789,71.8785,253.434,165.868,93.2864
227.879,130.3,71.193,203.808,119.301,68.6109,250.775,153.681,88.6753
227.434,129.329,68.4652,203.374,118.327,65.9474,250.745,152.466,84.5822
237.623,139.89,74.9013,217.014,127.909,72.1674,253.67,166.404,94.0718
227.143,129.601,70.8735,203.436,118.957,68.5339,250.585,153.59,88.4211
227.062,129.019,68.055,203.051,118.279,66.0023,250.613,152.481,84.8157
237.645,140.104,75.1182,216.806,127.944,72.1109,253.465,165.674,93.7665
226.938,129.426,70.749,203.337,119.089,68.2488,250.733,153.65,88.413
227.505,129.608,68.3704,203.771,118.768,66.1273,250.796,153.829,85.2495
237.799,140.378,75.5022,216.693,127.94,72.2931,253.534,166.41,94.3686
226.402,129.185,70.4851,202.623,118.674,67.9687,250.56,153.509,88.2202
227.735,129.789,68.4025,203.794,118.787,66.1904,250.924,153.833,85.3757
238.074,140.612,75.649,217.1,128.098,72.5603,253.532,166.624,94.4055
226.688,129.383,70.4065,202.934,118.817,68.0659,250.503,153.693,88.0543
228.42,130.421,68.8006,204.334,119.183,66.3189,250.938,154.376,85.5784
238.414,141.169,76.171,217.317,128.245,72.8817,253.561,167.043,94.7264
226.678,129.148,70.2973,202.39,118.38,68.0128,250.46,153.563,87.6815
228.957,130.863,68.882,204.574,119.304,66.2968,250.886,154.749,85.6281
238.675,141.405,76.2683,217.37,128.518,72.8627,253.499,167.282,95.1517
226.676,129.364,70.3408,202.544,118.454,67.8495,250.591,153.748,87.7864
229.494,131.371,69.1598,205.034,119.954,66.5749,251.25,155.681,86.2349
238.423,141.336,76.2277,217.281,128.533,73.1591,253.545,167.792,95.6796
226.097,128.998,70.0728,202.168,118.316,67.5675,250.284,153.531,87.6725
229.439,131.555,69.0333,205.409,120.006,66.5661,251.368,155.997,86.1352
238.509,141.472,76.6373,217.185,128.753,73.2989,253.506,167.91,95.7755
226.114,129.101,70.0939,202.185,118.512,67.6201,250.447,153.78,87.7481
229.749,132.021,69.4064,205.7,120.53,66.92,251.592,156.741,86.7112
238.231,141.661,76.868,217.336,129.069,73.702,253.588,168.314,96.3431
225.626,128.898,69.6506,201.673,118.181,67.4135,250.378,153.509,87.3573
229.945,132.337,69.5423,205.835,120.815,66.8356,251.581,157.08,86.8166
238.426,142.108,77.2031,217.33,129.333,73.8381,253.626,168.777,96.8776
226.164,129.435,69.9333,201.814,118.598,67.5596,250.389,154.19,87.4334
230.856,133.338,69.9791,206.791,121.496,67.3446,251.872,158.633,87.3837
238.528,142.109,77.3845,217.072,129.161,74.061,253.595,169.044,97.3181
225.995,129.164,69.6277,201.597,118.254,67.3472,250.302,154.041,87.1678
231.295,133.802,70.0425,206.991,121.724,67.2333,251.846,158.86,87.4286
238.734,142.442,77.6291,217.014,129.38,74.0216,253.604,169.069,97.2883
226.556,129.616,69.6806,201.794,118.501,67.2523,250.311,153.693,87.3469
231.779,134.172,70.392,207.193,121.987,67.5125,251.915,158.053,87.112
238.612,142.207,77.8092,216.942,129.168,74.4849,253.628,168.203,97.3251
226.185,128.842,69.4256,201.363,117.89,66.9977,249.986,151.448,86.2977
231.922,133.78,70.2133,207.482,121.763,67.3544,251.89,156.623,86.742
238.366,141.323,77.7096,216.704,128.734,74.3854,253.628,166.478,97.2774
226.132,128.642,69.425,201.318,117.779,67.1185,249.914,150.864,86.1829
232.484,134.216,70.4266,207.914,122.046,67.6767,251.965,157.091,87.2415
238.208,141.092,77.6383,216.148,128.266,74.3272,253.545,165.513,96.3861
225.633,128.162,69.1149,201.123,117.307,66.7011,249.802,150.991,86.0907
232.479,133.999,70.3663,208.407,122.003,67.6333,252.079,157.348,87.3932
237.746,140.683,77.5615,215.747,128,74.3112,253.474,165.439,96.8502
225.493,128.077,68.907,201.198,117.43,66.8159,250.009,151.345,85.9858
232.579,134.362,70.5951,208.553,122.522,67.9316,252.346,158.221,87.6938
237.408,140.332,77.7401,215.55,127.774,74.2115,253.46,166.028,96.9636
225.165,128.117,68.8883,201.055,117.398,66.5775,249.987,151.57,86.1026
232.821,134.863,70.8537,208.971,122.804,67.9499,252.352,159.201,88.1035
237.412,140.466,77.6044,215.039,127.756,74.3875,253.384,165.642,96.8138
225.103,127.802,68.6976,200.692,117.098,66.1883,249.916,151.116,85.5336
233.582,135.625,71.1556,209.506,123.072,68.3604,252.509,159.736,88.2429
237.124,140.206,77.6107,214.475,127.31,74.3087,253.323,165.414,97.1082
225.872,128.366,68.9155,200.853,117.211,66.365,249.747,151.461,85.7424
234.101,136.074,71.388,209.911,123.352,68.6489,252.664,160.119,88.4943
237.35,140.295,77.6888,214.111,127.208,74.1141,253.234,165.39,97.0392
226.56,128.872,69.0098,201.182,117.489,66.471,250.079,152.401,86.2453
234.786,136.853,71.7158,210.362,123.925,68.7134,252.751,161.201,89.4419
237.103,140.116,77.6857,213.727,126.997,74.1218,253.342,165.48,97.2921
226.483,128.891,69.0287,200.771,117.31,66.2025,249.386,151.464,85.232
234.982,137.017,71.9462,210.598,124.09,68.7906,252.718,161.527,89.4953
236.671,139.894,77.6414,213.473,127.014,74.0522,253.144,165.508,96.8341
226.393,128.957,68.9135,201.119,117.499,66.4937,249.504,151.726,85.5662
235.022,137.483,72.2096,211.414,124.738,69.1071,252.974,162.553,89.8483
236.192,139.368,77.3608,213.034,126.73,73.9541,253.056,165.005,97.0794
226.092,128.779,68.7034,201,117.686,66.259,249.397,151.719,85.0827
235.231,137.721,72.2501,211.628,125.002,69.1637,252.835,162.634,89.9797
235.845,139.18,77.2697,212.452,126.469,73.8105,253.007,164.765,96.6739
226.33,129.004,68.7836,201.148,117.704,66.1194,249.435,151.951,85.4078
235.911,138.301,72.6092,211.923,125.387,69.4309,252.953,163.818,90.4853
235.55,138.917,77.0321,211.879,126.107,73.6382,253.031,164.652,96.4272
226.497,129.387,68.7049,200.942,117.647,66.0937,249.509,152.428,85.2836
236.193,138.856,72.7864,212.359,125.659,69.7586,253.093,164.167,90.949
235.461,138.891,76.924,211.348,125.953,73.4884,252.859,164.574,96.3724
227.195,129.891,69.0214,201.401,118.035,66.2546,249.625,153.121,85.3696
236.727,139.678,73.3207,212.979,126.27,69.9478,253.28,165.363,91.4787
235.061,138.495,76.5741,210.711,125.602,73.2298,252.823,163.626,96.1333
227.041,129.58,68.8456,201.427,117.777,66.1964,250.24,152.385,85.3823
237.151,139.792,73.4796,213.181,126.241,69.8576,253.164,163.334,91.044
234.701,137.556,76.0726,210.05,124.773,72.7372,252.47,160.996,94.5879
227.439,129.601,68.8686,201.631,117.73,66.0793,250.322,151.563,85.0723
237.375,139.592,73.574,213.415,126.02,70.112,253.185,162.632,90.6233
234.13,136.716,75.8191,209.405,124.074,72.416,252.374,159.911,94.1153
227.072,129.027,68.5692,201.553,117.313,65.8759,250.074,150.992,84.6848
237.265,139.465,73.5343,213.872,126.07,70.1431,253.254,162.689,90.9074
233.598,136.066,75.1911,209.046,123.705,72.0972,252.292,159.649,93.6489
227.115,129.156,68.5546,202.034,117.617,66.1315,250.379,151.602,85.1252
237.206,139.62,73.5697,214.599,126.473,70.5165,253.283,163.782,91.7075
232.517,135.188,74.8142,208.497,123.119,71.7799,252.309,159.167,93.3119
226.496,128.778,68.2278,201.848,117.46,65.8792,250.246,151.655,84.9494
237.072,139.609,73.6021,214.391,126.618,70.5195,253.351,164.295,91.8308
232.152,134.855,74.3747,208.252,122.913,71.4103,252.167,159.086,92.8303
226.731,129.256,68.3173,202.208,117.74,66.054,250.466,152.366,85.1607
237.235,139.908,73.9078,214.804,126.916,70.747,253.398,164.87,91.8322
231.682,134.543,74.1175,207.505,122.393,71.0858,251.966,158.678,92.5109
226.855,129.14,68.3373,202.013,117.636,65.8323,250.149,152.104,84.8847
237.8,140.521,74.2484,214.905,127.109,70.8497,253.328,164.667,91.9853
231.821,134.456,74.0717,207.199,122.208,70.8082,251.813,158.113,92.1938
227.655,129.778,68.545,202.329,117.865,65.8833,250.341,152.611,85.0033
238.309,140.926,74.4509,215.509,127.31,71.1674,253.412,165.629,92.7642
231.609,134.217,73.5917,206.685,121.81,70.4689,251.667,157.753,91.7864
227.818,129.972,68.5556,202.436,118.009,65.8483,250.351,152.832,84.9168
238.635,141.339,74.6723,215.679,127.447,71.1902,253.454,166.002,92.7661
231.397,134.088,73.4746,206.576,121.818,70.2651,251.652,158.014,91.5983
228.174,130.347,68.7515,202.926,118.51,66.1994,250.649,153.683,85.6181
238.498,141.665,74.9786,216.102,128.133,71.6359,253.39,166.69,93.2604
230.6,133.625,73.122,206.059,121.559,70.3115,251.529,157.719,91.2136
227.939,130.446,68.6262,203.091,118.718,66.0921,250.639,153.773,85.586
238.355,141.9,75.1796,216.617,128.425,71.8001,253.511,167.054,93.6073
230.175,133.464,72.9314,205.937,121.688,69.961,251.635,157.972,91.0425
228.093,130.835,68.7787,203.569,119.248,66.2855,251.063,154.611,85.9499
238.213,141.668,75.1203,216.612,128.342,71.7975,253.578,167.566,93.741
229.69,132.832,72.5694,205.467,121.285,69.6955,251.595,157.405,90.9811
228.267,131.09,68.8947,203.613,119.301,66.3356,251.043,154.983,85.8738
238.62,142.421,75.5839,217.176,129.045,72.2952,253.568,168.575,94.3474
229.709,133.029,72.4246,205.383,121.343,69.6897,251.435,157.786,90.8133
228.887,131.501,69.0302,203.987,119.637,66.4038,251.146,155.943,86.1678
238.868,142.784,75.7243,217.34,129.234,72.4803,253.661,169.124,95.0482
229.451,132.769,72.1729,204.892,120.93,69.4745,251.332,157.504,90.1819
229.107,131.745,69.1223,204.147,119.7,66.5213,251.093,155.523,86.2127
239.222,143.131,76.1964,217.473,129.337,72.4499,253.596,167.989,94.5539
229.369,132.509,71.993,204.782,120.779,69.163,251.123,155.712,89.5846
229.401,131.705,69.1302,204.51,119.684,66.4302,251.089,154.019,85.6881
239.054,142.655,76.2571,217.893,129.403,72.8803,253.745,167.571,94.9972
228.796,131.521,71.4883,204.259,119.845,68.939,251.002,153.776,88.7732
229.271,131.308,69.1305,204.489,119.328,66.5192,251.173,153.399,85.4178
238.966,142.264,76.2586,217.984,129.127,72.9075,253.744,166.994,95.2798
228.47,131.04,71.2257,203.87,119.579,68.4571,251.097,153.877,88.7424
